X,Y,RecId,CrimeId,AgencyId,Block,Street,City,State,Zip,CrimeCode,CrimeDescription,Aggregated Desc
-122.1061455,37.69489958,437250,19020796,ACSO,16600 LOS BANOS ST,16690 LOS BANOS ST,SAN LEANDRO,CA,94578,90C,DOMESTIC - DISTURB BY LOUD/UNREASONABLE NOISE,
-122.0218688,37.71203052,437251,19020797,ACSO,22100 W LYNDON LP,22185 W LYNDON LP,CASTRO VALLEY,CA,94552,90J,TRESPASS:OCCUPY PROPERTY W/O CONSENT,
-122.1213146,37.70859118,437253,19020795,ACSO,15200 FOOTHILL BL,15200 FOOTHILL BL,SAN LEANDRO,CA,94578,999,MISSING PERSON,
-122.0511345,37.69573344,437254,19020793,ACSO,4000 E CASTRO VALLEY BL,4015 E CASTRO VALLEY BL,CASTRO VALLEY,CA,94552,23A,PETTY THEFT,
-122.0511345,37.69573344,437254,19020793,ACSO,4000 E CASTRO VALLEY BL,4015 E CASTRO VALLEY BL,CASTRO VALLEY,CA,94552,35B,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,
-122.0511345,37.69573344,437254,19020793,ACSO,4000 E CASTRO VALLEY BL,4015 E CASTRO VALLEY BL,CASTRO VALLEY,CA,94552,13B,WILLFUL CRUELTY TO CHILD,
-122.1214787,37.7158209,437255,19020799,ACSO,2000 FAIRMONT DR,2050 FAIRMONT DR,SAN LEANDRO,CA,94578,999,72 HOUR MENTAL HEALTH,
-122.0990714,37.69780117,437259,19020802,ACSO,16700 ROLANDO AV,16715 ROLANDO AV,SAN LEANDRO,CA,94578,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,
-122.1120141,37.68389823,437260,19020801,ACSO,300 HAMPTON RD,320 HAMPTON RD,HAYWARD,CA,94541,999,LOCATED PERSON -ADULT OR JUVENILE,
-122.1249344,37.71453861,437263,19020807,ACSO,14600 MIDLAND RD,14671 MIDLAND RD,SAN LEANDRO,CA,94578,999,SUSPICIOUS CIRCUMSTANCES,
-122.059118,37.70078105,437264,19020804,ACSO,4500 EDWARDS LA,4537 EDWARDS LA,CASTRO VALLEY,CA,94546,120,ROBBERY,
-122.1165769,37.70140154,437267,19020806,ACSO,15900 MARCELLA ST,15995 MARCELLA ST,SAN LEANDRO,CA,94578,90I,RUNAWAY,
-122.126236,37.67384476,437269,19020809,ACSO,17300 VIA MAGDALENA,17349 VIA MAGDALENA,SAN LORENZO,CA,94580,240,TAKE VEHICLE W/O OWNER CONSENT/VEHICLE THEFT,
-122.126236,37.67384476,437269,19020809,ACSO,17300 VIA MAGDALENA,17349 VIA MAGDALENA,SAN LORENZO,CA,94580,999,EVADE PEACE OFFICER W/ WANTON DISREGARD FOR SAFETY - FEL,
-122.1077545,37.70256466,437270,19020800,ACSO,16300 SARATOGA ST,16320 SARATOGA ST,SAN LEANDRO,CA,94578,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,
-122.1077545,37.70256466,437270,19020800,ACSO,16300 SARATOGA ST,16320 SARATOGA ST,SAN LEANDRO,CA,94578,13A,CRUELTY TO CHILD WITH POSSIBLE INJURY OR DEATH,
-122.1122957,37.68385209,437271,19020812,ACSO,200 HAMPTON RD,295 HAMPTON RD,HAYWARD,CA,94541,999,SUSPICIOUS CIRCUMSTANCES,
-122.1300465,37.68717155,437273,19020814,ACSO,15600 HESPERIAN BL,15600 HESPERIAN BL,SAN LORENZO,CA,94580,23F,BURGLARY - VEHICLE,
-122.0904458,37.69529389,437274,19020813,ACSO,20500 STANTON AV,20511 STANTON AV,CASTRO VALLEY,CA,94546,240,TAKE VEHICLE W/O OWNER CONSENT/VEHICLE THEFT,
-122.0868053,37.69575392,437279,19020821,ACSO,20700 LAKE CHABOT RD,20757 LAKE CHABOT RD,CASTRO VALLEY,CA,94546,35B,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,
-122.1233113,37.6740901,437280,19020817,ACSO,17600 HESPERIAN BL,17630 HESPERIAN BL,HAYWARD,CA,94541,35A,POSSESS NARCOTIC CONTROLLED SUBSTANCE,
-122.1307975,37.67758267,437281,19020820,ACSO,16100 VIA MEDIA,16182 VIA MEDIA,SAN LORENZO,CA,94580,999,72 HOUR MENTAL HEALTH,
-122.0790703,37.70091137,437282,19020818,ACSO,A ST/ RUBY ST,A ST/ RUBY ST,CASTRO VALLEY,CA,94546,35A,USE/UNDER INFLUENCE OF CONTROLLED SUBSTANCE,
-122.0958521,37.68164526,437287,19020825,ACSO,21200 MISSION BL,21295 MISSION BL,HAYWARD,CA,94541,23A,PETTY THEFT,
-122.1287416,37.68711429,437290,19020828,ACSO,15500 USHER ST,15510 USHER ST,SAN LORENZO,CA,94580,999,INCIDENT REPORT,
-122.0894506,37.6743956,437295,19020838,ACSO,BLOSSOM WY/ MISSION BL,BLOSSOM WY/ MISSION BL,HAYWARD,CA,94541,35B,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,
-122.0964077,37.67884254,437296,19020832,ACSO,700 GROVE WY,770 GROVE WY,HAYWARD,CA,94541,220,BURGLARY,
-122.0894506,37.6743956,437300,19020829,ACSO,BLOSSOM WY/ MEEKLAND AV,BLOSSOM WY/ MEEKLAND AV,HAYWARD,CA,94541,35B,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,
-122.0894506,37.6743956,437300,19020829,ACSO,BLOSSOM WY/ MEEKLAND AV,BLOSSOM WY/ MEEKLAND AV,HAYWARD,CA,94541,90J,TRESPASS:OCCUPY PROPERTY W/O CONSENT,
-122.0894506,37.6743956,437301,19020830,ACSO,BLOSSOM WY/ MEEKLAND AV,BLOSSOM WY/ MEEKLAND AV,HAYWARD,CA,94541,90J,TRESPASS:OCCUPY PROPERTY W/O CONSENT,
-122.0894506,37.6743956,437302,19020833,ACSO,A ST/ MISSION BL,A ST/ MISSION BL,HAYWARD,CA,94541,35A,POSSESS CONTROLLED SUBSTANCE,
-122.0894506,37.6743956,437302,19020833,ACSO,A ST/ MISSION BL,A ST/ MISSION BL,HAYWARD,CA,94541,999,BENCH WARRANT/FAILURE TO APPEAR ON MISDEMEANOR CHARGE,
-122.0766195,37.69670344,437305,19020840,ACSO,3400 VILLAGE DR,3418 VILLAGE DR,CASTRO VALLEY,CA,94546,240,TAKE VEHICLE W/O OWNER CONSENT/VEHICLE THEFT,
-122.0894506,37.6743956,437306,19020843,ACSO,A ST/ PRINCETON ST,A ST/ PRINCETON ST,HAYWARD,CA,94541,999,DISPLY FALS PROOF OF REG,
-122.1095367,37.69530264,437309,19020834,ACSO,E14TH STREET AT 165TH AVENUE,E14TH STREET AT 165TH AVENUE,SAN LEANDRO,CA,,999,EVADING PEACE OFFICER - MISD,
-122.0827699,37.68464376,437311,19020822,ACSO,1900 GROVE WY,1905 GROVE WY,CASTRO VALLEY,CA,94546,35B,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,
-122.0827699,37.68464376,437312,19020823,ACSO,1900 GROVE WY,1905 GROVE WY,CASTRO VALLEY,CA,94546,35B,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,
-122.0894506,37.6743938,437315,19020842,ACSO,MEEKLAND AV/ SMALLEY AV,MEEKLAND AV/ SMALLEY AV,HAYWARD,CA,94541,35B,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,
-122.1300433,37.68712291,437316,19020846,ACSO,15600 HESPERIAN BL,15604 HESPERIAN BL,SAN LORENZO,CA,94580,23A,PETTY THEFT,
-122.1136222,37.67554381,437320,19020850,ACSO,19200 HATHAWAY AV,19232 HATHAWAY AV,HAYWARD,CA,94541,999,72 HOUR MENTAL HEALTH,
-122.0847691,37.70875963,437321,19020851,ACSO,19200 ALMOND RD,19252 ALMOND RD,CASTRO VALLEY,CA,94546,23H,PETTY THEFT,
-122.1270609,37.7026624,437322,19020844,ACSO,HESPERIAN BL/ SPRINGLAKE DR,HESPERIAN BL/ SPRINGLAKE DR,SAN LEANDRO,CA,94578,35B,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,
-122.1270609,37.7026624,437322,19020844,ACSO,HESPERIAN BL/ SPRINGLAKE DR,HESPERIAN BL/ SPRINGLAKE DR,SAN LEANDRO,CA,94578,35A,POSSESS CONTROLLED SUBSTANCE,
-122.1270609,37.7026624,437323,19020847,ACSO,HESPERIAN BL/ SPRINGLAKE DR,HESPERIAN BL/ SPRINGLAKE DR,SAN LEANDRO,CA,94578,999,BENCH WARRANT/FAILURE TO APPEAR ON MISDEMEANOR CHARGE,
-122.1270609,37.7026624,437324,19020848,ACSO,HESPERIAN BL/ SPRINGLAKE DR,HESPERIAN BL/ SPRINGLAKE DR,SAN LEANDRO,CA,94578,999,LOCATED PERSON -ADULT OR JUVENILE,
-122.1057554,37.6686323,437325,19020853,ACSO,22000 HATHAWAY AV,22095 HATHAWAY AV,HAYWARD,CA,94541,13C,THREATEN CRIME W/INTENT TO TERRORIZE,
-122.1370727,37.66549224,437328,19020856,ACSO,17400 VIA SUSANA,17401 VIA SUSANA,SAN LORENZO,CA,94580,90C,DOMESTIC - DISTURB BY LOUD/UNREASONABLE NOISE,
-122.0872729,37.69814592,437330,19020858,ACSO,20100 LAKE CHABOT RD,20103 LAKE CHABOT RD,CASTRO VALLEY,CA,94546,999,72 HOUR MENTAL HEALTH,
-122.0928183,37.69984282,437331,19020852,ACSO,19700 MICHAELS CT,19705 MICHAELS CT,CASTRO VALLEY,CA,94546,999,FOUND PROPERTY,
-122.0718662,37.7104005,437332,19020854,ACSO,4500 MALABAR AV,4589 MALABAR AV,CASTRO VALLEY,CA,94546,90I,RUNAWAY,
-122.1185034,37.66634964,437334,19020860,ACSO,20400 HESPERIAN BL,20450 HESPERIAN BL,HAYWARD,CA,94541,26B,THEFT BY FORGED/INVALID ACCESS CARD [OVER $400],
-122.1185034,37.66634964,437334,19020860,ACSO,20400 HESPERIAN BL,20450 HESPERIAN BL,HAYWARD,CA,94541,999,LOST PROPERTY,
-122.1092614,37.68293174,437336,19020859,ACSO,18700 LOWELL AV,18747 LOWELL AV,HAYWARD,CA,94541,13A,FORCE OR ADW NOT FIREARM:GBI LIKELY,
-122.0497908,37.68356588,437337,19020863,ACSO,23300 LAKERIDGE AV,23380 LAKERIDGE AV,HAYWARD,CA,94541,90C,DOMESTIC - DISTURB BY LOUD/UNREASONABLE NOISE,
-122.1158515,37.68317685,437338,19020861,ACSO,17500 MEEKLAND AV,17533 MEEKLAND AV,HAYWARD,CA,94541,999,MISSING PERSON,
-122.1015342,37.69326988,437339,19020864,ACSO,17100 FOOTHILL BL,17130 FOOTHILL BL,SAN LEANDRO,CA,94546,90C,DOMESTIC - DISTURB BY LOUD/UNREASONABLE NOISE,
-122.1040124,37.67835248,437340,19020862,ACSO,500 BLOSSOM WY,578 BLOSSOM WY,HAYWARD,CA,94541,90I,RUNAWAY,
-122.1040124,37.67835248,437340,19020862,ACSO,500 BLOSSOM WY,578 BLOSSOM WY,HAYWARD,CA,94541,999,LOCATED PERSON -ADULT OR JUVENILE,
-122.102787,37.70253673,437342,19020865,ACSO,2500 MIRAMAR AV,2505 MIRAMAR AV,SAN LEANDRO,CA,94546,90C,DOMESTIC - DISTURB BY LOUD/UNREASONABLE NOISE,
-122.1196815,37.70614989,437346,19020868,ACSO,15500 LIBERTY ST,15545 LIBERTY ST,SAN LEANDRO,CA,94578,13B,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,
-122.0934845,37.68331117,437347,19020870,ACSO,21300 OCEAN VIEW DR,21383 OCEAN VIEW DR,HAYWARD,CA,94541,999,TOW VEH PKD 72 HR,
-122.0934845,37.68331117,437348,19020871,ACSO,21300 OCEAN VIEW DR,21383 OCEAN VIEW DR,HAYWARD,CA,94541,999,TOW VEH PKD 72 HR,
-122.0819997,37.68939545,437349,19020873,ACSO,21200 LAKE CHABOT RD,21225 LAKE CHABOT RD,CASTRO VALLEY,CA,94546,999,TOW VEH OVERDUE REG,
-122.1346954,37.66834143,437350,19020872,ACSO,17200 VIA EL CERRITO,17278 VIA EL CERRITO,SAN LORENZO,CA,94580,999,FOUND PROPERTY,
-122.1168673,37.67243292,437356,19020874,ACSO,500 SOLANO AV,526 SOLANO AV,HAYWARD,CA,94541,23F,GRAND THEFT - FROM MOTOR VEHICLE,
-122.0800401,37.68127809,437360,19020878,ACSO,22200 N 3RD ST,22220 N 3RD ST,CASTRO VALLEY,CA,94541,999,TOW VEH ILL PKD,
-122.1373931,37.68097045,437362,19020881,ACSO,15700 WASHINGTON AV,15752 WASHINGTON AV,SAN LORENZO,CA,94580,90C,DOMESTIC - DISTURB BY LOUD/UNREASONABLE NOISE,
-122.0779912,37.69550224,437367,19020883,ACSO,3300 CASTRO VALLEY BL,3343 CASTRO VALLEY BL,CASTRO VALLEY,CA,94546,90Z,CONTEMPT OF COURT:DISOBEY COURT ORDER/ETC,
-122.0779912,37.69550224,437367,19020883,ACSO,3300 CASTRO VALLEY BL,3343 CASTRO VALLEY BL,CASTRO VALLEY,CA,94546,90Z,VIOLATION OF PROBATION MISDEMEANOR,
-122.0910351,37.71933711,437375,19020892,ACSO,4000 KROLOP RD,4097 KROLOP RD,CASTRO VALLEY,CA,94546,23A,PETTY THEFT,
-122.1300702,37.68770698,437378,19020896,ACSO,15500 HESPERIAN BL,15556 HESPERIAN BL,SAN LEANDRO,CA,94580,23D,GRAND THEFT - FROM BUILDING,
-122.1281084,37.70495146,437384,19020894,ACSO,15000 E 14TH ST,15050 E 14TH ST,SAN LEANDRO,CA,94578,90Z,VIOLATION OF PROBATION MISDEMEANOR,
-122.1281084,37.70495146,437384,19020894,ACSO,15000 E 14TH ST,15050 E 14TH ST,SAN LEANDRO,CA,94578,290,VANDALISM ($400 OR MORE),
-122.1281084,37.70495146,437384,19020894,ACSO,15000 E 14TH ST,15050 E 14TH ST,SAN LEANDRO,CA,94578,90C,DISORDERLY CONDUCT:INTOX DRUG WITH ALCOHOL,
-122.1166509,37.70149594,437386,19020900,ACSO,15900 MARCELLA ST,15980 MARCELLA ST,SAN LEANDRO,CA,94578,120,ROBBERY,
-122.1230101,37.70987277,437387,19020901,ACSO,15000 FOOTHILL BL,15001 FOOTHILL BL,SAN LEANDRO,CA,94578,999,INFORMATIONAL REPORT,
-122.178833,37.74433607,437388,19020880,ACSO,9700 E ST,9706 E ST,OAKLAND,CA,94603,35A,POSSESS/PURCHASE FOR SALE NARCOTIC/CONTROLLED SUBSTANCE,
-122.178833,37.74433607,437388,19020880,ACSO,9700 E ST,9706 E ST,OAKLAND,CA,94603,35A,TRANSPORT/SELL NARCOTIC/CONTROLLED SUBSTANCE,
-122.178833,37.74433607,437388,19020880,ACSO,9700 E ST,9706 E ST,OAKLAND,CA,94603,999,ARREST WARRANT - FEL,
-122.178833,37.74433607,437388,19020880,ACSO,9700 E ST,9706 E ST,OAKLAND,CA,94603,35A,POSSESS CONTROLLED SUBSTANCE FOR SALE,
-122.178833,37.74433607,437388,19020880,ACSO,9700 E ST,9706 E ST,OAKLAND,CA,94603,35A,TRANSPORT/ETC CONTROLLED SUBSTANCE,
-122.1230101,37.70987277,437389,19020903,ACSO,15000 FOOTHILL BL,15001 FOOTHILL BL,SAN LEANDRO,CA,94578,999,INCIDENT REPORT,
-122.1499688,37.67420913,437391,19020895,ACSO,2000 VIA BARRETT,2005 VIA BARRETT,SAN LORENZO,CA,94580,23A,PETTY THEFT,
-122.1499688,37.67420913,437391,19020895,ACSO,2000 VIA BARRETT,2005 VIA BARRETT,SAN LORENZO,CA,94580,280,APPROPRIATE LOST PROPERTY (UNDER $400),
-122.1499688,37.67420913,437391,19020895,ACSO,2000 VIA BARRETT,2005 VIA BARRETT,SAN LORENZO,CA,94580,280,RECEIVE/ETC KNOWN STOLEN PROPERTY (UNDER $950),
-122.12121,37.70326763,437393,19020907,ACSO,1600 THRUSH AV,1622 THRUSH AV,SAN LEANDRO,CA,94578,240,TAKE VEHICLE W/O OWNER CONSENT/VEHICLE THEFT,
-122.0718311,37.69486375,437396,19020905,ACSO,3500 CASTRO VALLEY BL,3563 CASTRO VALLEY BL,CASTRO VALLEY,CA,94546,240,TAKE VEHICLE W/O OWNER CONSENT/VEHICLE THEFT,
-122.1124552,37.69974048,437400,19020910,ACSO,16200 CALYPSO CT,16222 CALYPSO CT,SAN LEANDRO,CA,94578,999,72 HOUR MENTAL HEALTH,
-122.1240573,37.70897646,437403,19020912,ACSO,15000 FREEDOM AV,15015 FREEDOM AV,SAN LEANDRO,CA,94578,23F,BURGLARY - VEHICLE,
-122.1256968,37.69213531,437406,19020915,ACSO,15500 VASSAR AV,15528 VASSAR AV,SAN LORENZO,CA,94580,11D,SEXUAL BATTERY,
-122.0872729,37.69814592,437412,19020917,ACSO,20100 LAKE CHABOT RD,20103 LAKE CHABOT RD,CASTRO VALLEY,CA,94546,999,72 HOUR MENTAL HEALTH,
-122.0702378,37.71508696,437416,19020916,ACSO,17900 BEARDSLEY ST,17901 BEARDSLEY ST,CASTRO VALLEY,CA,94546,23H,GRAND THEFT - ALL OTHER,
-122.0736315,37.68496298,437417,19020919,ACSO,22200 REDWOOD RD,22291 REDWOOD RD,CASTRO VALLEY,CA,94546,35A,POSSESS CONTROLLED SUBSTANCE - FELONY,
-122.0736315,37.68496298,437417,19020919,ACSO,22200 REDWOOD RD,22291 REDWOOD RD,CASTRO VALLEY,CA,94546,35B,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,
-122.0736315,37.68496298,437417,19020919,ACSO,22200 REDWOOD RD,22291 REDWOOD RD,CASTRO VALLEY,CA,94546,90Z,VIOLATION OF PROBATION MISDEMEANOR,
-122.0872729,37.69814592,437420,19020921,ACSO,20100 LAKE CHABOT RD,20103 LAKE CHABOT RD,CASTRO VALLEY,CA,94546,999,72 HOUR MENTAL HEALTH,
-121.7535729,37.66610355,437423,19020924,ACSO,DEL VALLE RD/ MENDENHALL RD,DEL VALLE RD/ MENDENHALL RD,LIVERMORE,CA,94550,35A,POSSESS CONTROLLED SUBSTANCE,
-122.1285162,37.685693,437424,19020920,ACSO,400 ALBION AV,441 ALBION AV,SAN LORENZO,CA,94580,90Z,OBSTRUCT/RESIST/ETC PUBLIC/PEACE OFFICER/EMERGENCY MED TECH,
-122.1285162,37.685693,437424,19020920,ACSO,400 ALBION AV,441 ALBION AV,SAN LORENZO,CA,94580,13B,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,
-122.1285162,37.685693,437424,19020920,ACSO,400 ALBION AV,441 ALBION AV,SAN LORENZO,CA,94580,13B,BATTERY ON PERSON,
-122.1285162,37.685693,437424,19020920,ACSO,400 ALBION AV,441 ALBION AV,SAN LORENZO,CA,94580,290,VANDALISM:DAMAGE PROPERTY,
-122.1285162,37.685693,437424,19020920,ACSO,400 ALBION AV,441 ALBION AV,SAN LORENZO,CA,94580,90Z,VIOLATION OF PROBATION MISDEMEANOR,
-122.0749858,37.68088192,437425,19020922,ACSO,1700 A ST,1780 A ST,CASTRO VALLEY,CA,94546,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,
-122.0894506,37.6743938,437426,19020925,ACSO,BARTLETT AV/ HESPERIAN BL,BARTLETT AV/ HESPERIAN BL,HAYWARD,CA,94541,35A,USE/UNDER INFLUENCE OF CONTROLLED SUBSTANCE,
-122.1214787,37.7158209,437427,19020926,ACSO,2000 FAIRMONT DR,2050 FAIRMONT DR,SAN LEANDRO,CA,94578,35A,POSSESS CONTROLLED SUBSTANCE,
-122.1214787,37.7158209,437427,19020926,ACSO,2000 FAIRMONT DR,2050 FAIRMONT DR,SAN LEANDRO,CA,94578,35B,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,
-122.0736291,37.68482304,437428,19020927,ACSO,22300 REDWOOD RD,22317 REDWOOD RD,CASTRO VALLEY,CA,94546,35A,POSSESS CONTROLLED SUBSTANCE,
-122.0628847,37.68964203,437429,19020928,ACSO,3000 GROVE WY,3045 GROVE WY,CASTRO VALLEY,CA,94546,90B,DISORDERLY CONDUCT:LOITER/ETC PRIVATE PROPERTY,
-122.0628847,37.68964203,437429,19020928,ACSO,3000 GROVE WY,3045 GROVE WY,CASTRO VALLEY,CA,94546,35A,POSSESS CONTROLLED SUBSTANCE,
-122.0736417,37.6855443,437432,19020932,ACSO,22100 REDWOOD RD,22183 REDWOOD RD,CASTRO VALLEY,CA,94546,999,TOW ABAND VEH,
-122.0667741,37.68700284,437434,19020934,ACSO,22000 QUEEN ST,22072 QUEEN ST,CASTRO VALLEY,CA,94546,999,TOW VEH OVERDUE REG,
-122.0994114,37.68453199,437438,19020939,ACSO,20800 MISSION BL,20885 MISSION BL,HAYWARD,CA,94541,290,VANDALISM ($400 OR MORE),
-122.0625783,37.68847548,437439,19020929,ACSO,22100 CENTER ST,22185 CENTER ST,CASTRO VALLEY,CA,94546,100,KIDNAPPING,
-122.0625783,37.68847548,437439,19020929,ACSO,22100 CENTER ST,22185 CENTER ST,CASTRO VALLEY,CA,94546,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,
-122.0625783,37.68847548,437439,19020929,ACSO,22100 CENTER ST,22185 CENTER ST,CASTRO VALLEY,CA,94546,100,FALSE IMPRISONMENT,
-122.0625783,37.68847548,437439,19020929,ACSO,22100 CENTER ST,22185 CENTER ST,CASTRO VALLEY,CA,94546,13B,BATTERY W/SERIOUS BODILY INJURY,
-122.0625783,37.68847548,437439,19020929,ACSO,22100 CENTER ST,22185 CENTER ST,CASTRO VALLEY,CA,94546,13C,THREATEN CRIME W/INTENT TO TERRORIZE,
-122.2239963,37.78312629,437440,19020946,ACSO,34TH AV/ FARNAM ST,34TH AV/ FARNAM ST,OAKLAND,CA,94601,999,HIT & RUN - PROP DAMAGE,
-122.2239963,37.78312629,437440,19020946,ACSO,34TH AV/ FARNAM ST,34TH AV/ FARNAM ST,OAKLAND,CA,94601,240,TAKE VEHICLE W/O OWNER CONSENT/VEHICLE THEFT,
-122.1101876,37.6804432,437441,19020945,ACSO,100 MEDFORD AV,186 MEDFORD AV,HAYWARD,CA,94541,23H,PETTY THEFT,
-122.1812394,37.76084425,437446,19020942,ACSO,1600 76TH AVENUE,1621 76TH AVENUE,OAKLAND,CA,94610,999,INFORMATIONAL REPORT,
-122.1138027,37.69624501,437448,19020949,ACSO,16300 BLANCO ST,16329 BLANCO ST,SAN LEANDRO,CA,94578,999,INFORMATIONAL REPORT,
-122.1230101,37.70987277,437449,19020938,ACSO,15000 FOOTHILL BL,15001 FOOTHILL BL,SAN LEANDRO,CA,94578,290,VANDALISM:DAMAGE PROPERTY,
-122.0626904,37.67847458,437452,19020951,ACSO,1800 D ST,1816 D ST,HAYWARD,CA,94541,999,TOW VEH OVERDUE REG,
-122.0352378,37.70745867,437454,19020950,ACSO,EDEN CANYON RD/ WB I580,EDEN CANYON RD/ WB I580,CASTRO VALLEY,CA,94552,90D,DUI ANY DRUG,
-122.1116319,37.70849928,437455,19020948,ACSO,2200 ARLINGTON DR,2275 ARLINGTON DR,SAN LEANDRO,CA,94578,13A,CRUELTY TO CHILD WITH POSSIBLE INJURY OR DEATH,
-122.12129,37.7158726,437456,19020957,ACSO,2000 FAIRMONT DR,2060 FAIRMONT DR,SAN LEANDRO,CA,94578,13B,BATTERY ON PEACE OFFICER/EMERGENCY PERSONNEL/ETC,
-122.12129,37.7158726,437456,19020957,ACSO,2000 FAIRMONT DR,2060 FAIRMONT DR,SAN LEANDRO,CA,94578,90Z,VIOLATION OF PROBATION FELONY,
-122.1291596,37.67945138,437460,19020955,ACSO,ASHLAND AV/ GALWAY DR,ASHLAND AV/ GALWAY DR,SAN LORENZO,CA,94580,999,ARREST WARRANT - MISD,
-122.0785998,37.70455966,437463,19020954,ACSO,19400 SANTA MARIA AV,19400 SANTA MARIA AV,CASTRO VALLEY,CA,94546,999,OUTSIDE AGENCY ASSIST,
-122.0859633,37.67260808,437468,19020960,ACSO,800 A ST,808 A ST,HAYWARD,CA,94541,999,ARREST WARRANT - FEL,
-122.0859633,37.67260808,437468,19020960,ACSO,800 A ST,808 A ST,HAYWARD,CA,94541,35A,POSSESS CONTROLLED SUBSTANCE FOR SALE,
-122.1230101,37.70987277,437469,19020967,ACSO,15000 FOOTHILL BL,15001 FOOTHILL BL,SAN LEANDRO,CA,94578,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,
-122.1220103,37.68670673,437470,19020968,ACSO,0 E LEWELLING BL,50 E LEWELLING BL,SAN LORENZO,CA,94580,13B,BATTERY W/SERIOUS BODILY INJURY,
-122.0761954,37.69564466,437472,19020970,ACSO,3300 CASTRO VALLEY BL,3396 CASTRO VALLEY BL,CASTRO VALLEY,CA,94546,999,BENCH WARRANT/FAILURE TO APPEAR ON MISDEMEANOR CHARGE,
-122.0398264,37.68623588,437474,19020971,ACSO,25500 CRESTFIELD CI,25500 CRESTFIELD CI,CASTRO VALLEY,CA,94552,23H,PETTY THEFT,
-122.1238283,37.70067119,437477,19020969,ACSO,15500 E 14TH ST,15555 E 14TH ST,SAN LEANDRO,CA,94578,999,INFORMATIONAL REPORT,
-122.1134569,37.69767635,437478,19020974,ACSO,1500 163RD AV,1511 163RD AV,SAN LEANDRO,CA,94578,90C,DOMESTIC - DISTURB BY LOUD/UNREASONABLE NOISE,
-122.1910907,37.7543123,437480,19020976,ACSO,69TH AV/ SPENCER ST,69TH AV/ SPENCER ST,OAKLAND,CA,94621,999,OUTSIDE AGENCY ASSIST,
-122.0352378,37.70745867,437481,19020964,ACSO,GROVE ON I580 EB/ EB I580,GROVE ON I580 EB/ EB I580,CASTRO VALLEY,CA,94552,90J,TRESPASS:OCCUPY PROPERTY W/O CONSENT,
-122.0771628,37.7018377,437485,19020981,ACSO,3700 SOMERSET AV,3774 SOMERSET AV,CASTRO VALLEY,CA,94546,999,72 HOUR MENTAL HEALTH,
-122.1253105,37.68362521,437486,19020979,ACSO,15700 VIA RIVERA,15799 VIA RIVERA,SAN LORENZO,CA,94580,13B,BATTERY W/SERIOUS BODILY INJURY,
-122.1301169,37.6880687,437487,19020978,ACSO,15500 HESPERIAN BL,15555 HESPERIAN BL,SAN LEANDRO,CA,94578,90Z,OBSTRUCT/RESIST/ETC PUBLIC/PEACE OFFICER/EMERGENCY MED TECH,
-122.1301169,37.6880687,437487,19020978,ACSO,15500 HESPERIAN BL,15555 HESPERIAN BL,SAN LEANDRO,CA,94578,90Z,VIOLATION OF PROBATION MISDEMEANOR,
-122.0872729,37.69814592,437489,19020982,ACSO,20100 LAKE CHABOT RD,20103 LAKE CHABOT RD,CASTRO VALLEY,CA,94546,999,OUTSIDE WARRANT-MISD,
-122.0627276,37.68794655,437490,19020977,ACSO,22200 CENTER ST,22281 CENTER ST,CASTRO VALLEY,CA,94546,90Z,CONTEMPT OF COURT:VIOLATE PROTECTIVE ORDER/ETC,
-122.1306134,37.68031722,437491,19020984,ACSO,15800 VIA DEL SOL,15822 VIA DEL SOL,SAN LORENZO,CA,94580,13A,CRUELTY TO CHILD WITH POSSIBLE INJURY OR DEATH,
-122.1306134,37.68031722,437491,19020984,ACSO,15800 VIA DEL SOL,15822 VIA DEL SOL,SAN LORENZO,CA,94580,90Z,VIOLATION PAROLE:FELONY,
-122.1152015,37.69586569,437492,19020985,ACSO,16300 E 14TH ST,16335 E 14TH ST,SAN LEANDRO,CA,94578,13B,BATTERY ON PERSON,
-122.1192518,37.70332347,437497,19020987,ACSO,15700 MARCELLA ST,15730 MARCELLA ST,SAN LEANDRO,CA,94578,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,
-122.1117657,37.67369514,437498,19020990,ACSO,200 RONDALE CT,201 RONDALE CT,HAYWARD,CA,94541,999,72 HOUR MENTAL HEALTH,
